id;kode_produk;review;aspect_term_sentiment
6672f173b6b5434cc3ea4192;19048;sunscreen ini mahal banget tapi dia worth the price yey. jadi enggak menyesal beli, kayanya kalo produk pertamaku habis bakal repurchase deh wkwk, dia enggak whitecase dan enggak lengkt tekstur ringan banget;"""[ {'term': 'harga', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
65a497d0c7c40c9a0c419e9e;19048;sunscreen ternyaman yang pernah aku pakai untuk kulitku yang berminyak dan sensitif! biasa aku pakai sunscreen lain ada keluhan kadang kusam atau breakout yang bikin aku malas buat pakai sunscreen tapi suncreen cosrx sebagus itu, sejauh ini aku pakai enggak ada pernah ada masalah. sebagus itu bikin muka tambah kelihatan sehat  aku bakal beli terus sih  mana pas mau beli ada dapat diskon terus, entah itu di aplikasi sini, shopeenya sociolla, cosrxnya atau offline storenyamasyaallah;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66dc28dbbe792a1b51ccff4c;82166;teksturnya sangat ringan gel begitu, mudah menyerap juga di kulit wajah aku, cocok untuk semua jenis  kulit. enggak whitecast sama sekali dan enggak bikin make up nge crack;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66a59a66580f9a21ae33445c;82166;sudah berkali kali beli sunscreen ini karena cuma ini yang cocok, formula ringan dan tanpa whitecast jadi bikin lebih pada karena tampak tidak memakai apa apa;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
673790af1bc36f0647a24584;19048;sun screennya cocok sama kulit saya enggak lengket dan berminyak lalu buat kulit itu lembab. bahkan kata teman saya kukit saya jadi mengkilap. jadi naik motor pun kena matahari enggak takut lagi;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
67021b57332f367d2bc1e8bd;101646;skin1004 sunscreen offers broad-spectrum protection with a lightweight, non-greasy formula. absorbs quickly and feels comfortable on the skin, but mau need frequent reapplication.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
66257020bbaac7770ec3234d;98204;huhuhu sorry tapi sayang skintific tapi ini bye banget:( masa baru pakai 2 hari sudah habis saja tinggal gasnya doang? padahal makenya enggak sering dan cuma sesekali doang buat reapply, tapi cepat banget abisnya (mungkin karena nguap? we never know);"""[{'term': 'lainnya', 'polarity': 'negative'}]"""
66eee9e0414b5e38f646dedb;19048;pertama kali pakai sunscreen ini karena sebelumnya pakai beda merk, terus ternyata dipakai enak buat kulit kombinasi! rasanya juga ringan, enggak yang berat, begitu. cepat meresap juga.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66125e6656f38c6414d7cfcf;98204;oke saja sih ini buat sunscreen tapi aku merasa produknya cepat banget habis. mist nya gentle, enggak bikin kaget. sejauh yang aku pakai dia enggak bikin breakout.;"""[{'term': 'lainnya', 'polarity': 'neutral'}]"""
6665125006b1b82232697cb0;101646;sunscreen ringan banget berasa enggak pakai apa apa, untuk kulit kering juga ini oke banget, untuk harga memang cukup mahal tapi kemarin dapat diskon jadi gapapa;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'negative'}]"""
66390375a0637f20f068a91a;82166;sunscreen andalan aku setiap hari!! teksturnya super ringan, enggak lengket, dan enggak whitecast tentunya. harganya juga sangat ramah di kantong, jadi untuk pemakaian rutin enggak terlalu boros lah. se-cinta itu sama s ijo azarine;"""[{'term': 'tekstur', 'polarity': 'positive'},  {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
6615574bcbd7bfe0188de657;98204;enggak perlu diomongin lagi, sok far aku suka sama sunscreen spray skintific karena membuat kulitku jadi sehat dan glowing. tapi minusnya adalah bau yang menyengat. jadi kalau kita berada di ruangan tertutup, bisa buat kita jadi tersedak/batuk-batuk. maka dari itu, kalau mau pakai harus di ruangan terbuka atau lagi enggak ada orang;"""[{'term': 'aroma', 'polarity': 'negative'}]"""
676a1f06102cd5769c3a5af1;19048;bagus wangi nya enggak aneh aneh melembabkan juga no whitecast pokoknya enak buanget yh enggak menyesal sih belinya, service di offline storenya juga bagus banget;"""[{'term': 'aroma', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
65d57be4857b31a288459c78;101646;sudah paling cocok sama sunscreen ini karena texture nya yang lightweight dan mudah menyerap. untuk finishnya ini sedikit glowy. di aku ini membantu banget meghilangkan bekas jerawat, love banget;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
669b8fe45f5f3a36cf0f5471;82166;my comfort chemical sunscreen banget pokoknya sampai sudah repurchase berkali-kali. selain teksturnya ringan, bentuknya gel juga jadi pas sudah diapply ke muka dingin banget.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6700ef470e7f94719fb1bf48;98204;aku suka soalnya dia gampang pakenya, enggak usah pusing bagaimana cara reapply sunscreen kalau lagi pakai makeup, enggak bikin kusam juga  cuma pemakaian di aku boros sih haahah 1 minggu dah habis masa, mana  lmyn mahal. but its okay, soalnya sepadan sama kualitas sih harganya;"""[{'term': 'harga', 'polarity': 'neutral'}]"""
66dbbb508b2162640d0ecb19;101646;s terfav se enak itu pas dipakai dan ringan banget, dipakai sebelum makeup juga bikin makeup makin menempel, enggak tau sudah beli yang keberapa tapi the best sih!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66bef83751bed2658d9116e6;82166;sudah 3 tahun lebih memakai s ini dan belum pernah ganti. pernah bo parah dan disaranin spk buat lanjut saja memakai s ini dan ternyata dia bantu ngeredain jerawat aku. minusnya dia buat berminyak di aku kalo makenya terlalu banyak;"""[{'term': 'efek minyak', 'polarity': 'negative'}]"""
666e0d8c6e2cb23c4e999bdc;80032;pertama coba beli sunscreen itu buat titipan cowok, ternyata sunscreen ini cocok di dia yang tipe kulitnya oily dan bagus, jadi next beli lagi carasun buat yang ukuran besar deh;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66ba01935a4169b7ccd184dc;80032;enggak bikin muka jadi oily, tapi juga enggak bikin kering. ringan banget di kulit dan teksturnya beda dari sunscreen lain. tapi untuk tipe kulit kering harus pakai moisturizer lagi sih menurutku;"""[{'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
6663c85de906e86d0c944a7d;19048;produk nya bagus, tidak meninggalkan whitecast dan cocok untuk kulit saya. juga produk ini tidak terasa lengket di kulit. definitely wil purchase again.;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
67399d3735030d8b358d1e18;101646;suka banget sama sun serum ini karena minim whitecast dan langsung menyerap ke wajah, bikin make up makin glowing, ini sudah repurcharge kesekian karena memang sesuka itu pakai sun serum dari skin 1004;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
675f1432628fcbd2e635e1d8;98204;saya suka kemudahan penggunaan sunscreen ini! cukup semprot, dan kulit langsung terlindungi. sangat cocok untuk yang sering beraktivitas di luar ruangan;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65b9e31d5e518f0668b2f969;19048;aku suka banget sama sunscreen ini selain bikin kulitku enggak kering ini juga bikin lembab banget enggak ngeleeling sama sekali dan enggak bikin oily juga wajib coba;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
66717a157c8c1b6fd32c6ee6;19048;jujur aku pikir s nya bakal bagus di muka aku ternyata enggak. muka aku jadi tambah kusam dan berjerawat t_t sayang banget padahal masih banyak isi nya....;"""[{'term': 'lainnya', 'polarity': 'negative'}]"""
66c1e949bfd4b549aeb4b79b;82166;saya sangat menyukai product ini karena semenjak menggunakan produk ini, kulit saya lebih terlindungi dari sinar matahari, dan juga membuat kulit saya tidak sekusam dulu;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
665eaea5e665c43511d039ef;19048;bagus... enggak bikin whitecast, cocok di kulit mukaku yang kering ini, enggak bikin kulit berminyak, harganya agak mahal sih jadi agak bikin mikir ulang buat repurchase;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'negative'}]"""
66d93253bea757b612d80b0f;101646;aku mencoba beli yang kecil karena awalnya bisa aku bawa/memasuki dalam tas. tapi ternyata jadi suka sama produk ini. cocok diwajah aku yang termasuk sensitif, tidak terasa berat dan nyaman.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6622f612342100285de6b1f9;82166;dari segi formulasi sudah oke banget, light weight, easy tapi blend, nyerep sempurna enggak bikin muka jadi tambah oily cuma enggak tau kenapa pemakaian s ini bikin aku jadi bruntusan huhu sayang banget;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
67173866b2b18d7464dd1e9d;101646;setelah sekian lama akhirnya repurchase sunscreen ini lago. enak banget dipakai di bawah makeup (cushion), setelah dipakai dan ngeset, tidak ada white cast. minusnya cuma di packaging yang kalo sudah mau habis harus belah tubenya.;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
6731c6511090881ba1593ec9;101646;aku suka banget sunscreen ini karena ringan, enggak bikin wajah berasa greasy, aman di kulit yang lagi berjerawat dan teksturnya yang bikin gampang banget di blend, karena ringan jadi cocok dipakai sebagai daily sunscreen;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
65d41d7f4ec6aa500fc18c9c;19048;"awal coba coba pakai ini masyaallah bagus dan hemat aku suka banget aplgi aku yang suka jalan-jalan ya wajib pakai suncreen ini barang yang enggak pernah ketinggalan kemana2 aku selalu bawa""";"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66d99524be792a5ff2cabcdb;19048;mengandung ekstrak lidah buaya (aloe vera) yang membantu melembapkan dan menenangkan kulit, cocok untuk kulit sensitif atau kering, ringan, tidak lengket, dan mudah menyerap.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6617e602ee2721f4a39cae6b;98204;kocok dahulu sebelum digunakan. semprotkan pada wajah dengan jarak 20cm dan tepuk perlahan untuk penyerapan lebih maksimal. enak buat reapply kalo lagi ful makeup;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
665dd1e016f4cf10bab4789d;101646;"sampai dengan selamaat trimakasi soco love u, baru mau coba si semoga cocok ya entar kalo cocok mau re purchase lagi yiippie btw paketnya gemas banget di susun dengan rapi dan sangat aman no penyok"" club thanks";"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
670bf931400fb2ffdd6121c1;101646;lebih lightweight daripada sunscreen b*auty of saja*seon, totally recommended. no white cast. ada ukuran mini dan versi sticknya juga untuk reapplication.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
6720b2aabcb193545f82388d;19048;sunscreen terdebest yang pernah ku pakai , bikin kulit jadi lembab bingitz ala ala eonni korea ancis , harga nya affordable dan worth itu banget karena dia ini enggak white cast yagesya;"""[{'term': 'harga', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66922759c0d0b7192ca28cbb;82166;sunscreen azarin tidak pernah salah dari pertama kali muncul aku selalu beli dan pakai daily. teksturnya mudah meresap dan yang paling penting terjangkau.;"""[{'term': 'tekstur', 'polarity': 'positive'}, [{'term': 'harga', 'polarity': 'positive'}]"""
664864f1d8ce2974f951d0d1;101646;tipe tekstur lotion yang watery, cepat meresap, dan ringan di kulit. afternya enggak lengket & paling penting enggak beraroma!! ukuran 15ml ini oke banget buat dibawa2 traveling 2-3 hari;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}]"""
6671a39a3552f1c93de4c7c3;82166;coba pakai ini selama hamil, karena infonya aman buat bumil. turns out formulanya ringan, enggak lengket. sudah tube ketiga, btw. even setelah melahirkan masih tetap pakai.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66ffee69af5296253568f654;80032;pertama kali beli sunscreen merk ini.. teksturnya cream,tapi enggak berat kok kalo dipakai.. gampang menyerap di kulit dan enggak meninggalkan kesan white cast begitu..;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
6706a1ba6957e02f1af8c89e;82166;bagus, teksturnya enak, enggak lengket, mudah menyerap, terjangkau sekali bagi yang masih sekolah, enggak ada white cast nya sama sekali, pokoknya worth itu;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66bfd9e9168cc755810b845d;101646;cepat meresap, tidak greasy dan nyaman dipakai. efektif melindungi kulit dari sinar matahari. tidak meninggalkan whitecast. sistem pump-nya juga oke banget.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
671327679ad55a71a97b87a5;98204;sunscreen yang gampang diaplikasikan tinggal semprot semprot saja. apalagi ssring banget keluar rumah bawa mobil. ringan juga dibawa bawa. recommended;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66973c74c5c23e2de80566e9;98204;soal kualitas enggak usah diragukan lagi deh, spf-nya sudah 50, dan penggunaanya juga gampang banget tinggal di spray saja ke wajah sok far itu'si good and easy tapi use;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
667b08d81b249c43f34c0ac9;80032;kurang suka sama carasun s yang ini, habis apply s nya bikin maaf ya, bikin sumpek begitu di kulit aku yang oily skin jadi kurang suka, tapi bikin glossy!;"""[{'term': 'efek minyak', 'polarity': 'negative'}]"""
65a277a20a3cfb315d5c96a5;19048;ini first time banget mencoba s nya cosrx, dan kalo buat kulit berminyak kayaknya ini lembab banget, jadi kalo mau pakai moist kayaknya dikit saja daripada nanti malah berminyak banget, but overal dia aku suka sih, texture nya agak sticky tapi enggak yang mengganggu banget, 5/5;"""[{'term': 'efek minyak', 'polarity': 'negative'}, {'term': 'tekstur', 'polarity': 'neutral'},]"""
66a5cc1fb7abe21349a93ae0;98204;sampai sudah lupa ini botol ke berapa. praktis banget tinggal semprot. di bawa kemana mana juga oke banget. suami ku enggak pernah complain kalo dipakein ini;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65e28bf94ccb26ef9a797506;101646;ini parah sih bagus banget banget ringan banget enggak bikin kusam seharian cocok buat ke sekolah terus tempatnya juga oke pump begitu jadi lebih enak buat dipakenya;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66b85eb4a8e7c31497405410;80032;kecil simple  bisa dibawa kemana mana praktis dan dipakai kemana mana, gampang diblendnya enggak bikin kulit kusam. sofar selama pakai enggak ada yang aneh aneh aman ya;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
669b7fb6a6313d4af7bd7279;98204;good bagus barangnya, kualitas mungkin oke, tapi wangi nya wow banget, pas disemprot keluar banyak begitu soalnya seperti cepat habis begitu ke semprot semuanya, overal ok;"""[{'term': 'aroma', 'polarity': 'negative'}]"""
66ff5ccbdf75da0cd71581d0;80032;satu satunya sunscreen yang aman buat kulit sensitifku  pokoknya enak banget dipakai dan teksturnya itu benar benar lucu dan cloud like banget beda sama sunscreen pada umumnya;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66375e769f4b3362b8fc0247;19048;sudah repurchase berkali kali. sunscreen nya nampol banget. cocok untuk kulitku yang acne. tekstur mantap enggak terlalu padat dan enggak terlalu watery. semuanya pas. love this sunscreen sama;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
667b96658ac1508f666d70c0;82166;suka sama teksturnya gel dan enggak lengket, sudah repurchase berkali kali dan ini botol ke13. bikin muka lebih lembab dan enggak bikin komedoan thankyou azarine!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66815e1a97a6ea97eb5a5c05;98204;ringan banget sampai enggak kerasa pakai apa-apa wkwkw tapi dia oke sih buat reapply sunscreen. awet lumayan kayaknya cuman menurut aku wanginya kencang banget sih jadi mabok sendiri;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'negative'}]"""
6694963435c88f71c092d6c9;80032;teksturnya cloudy banget dan gampang menyeraap. aku selalu pakai ini kalo lagi mau buru2 keluar rumah karena secepet itu nyerapnya  dia juga bikin kulit langsung lembab setelah dipake. keren banget;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66b58fe0ae8ee97e0752a784;19048;aku baru coba beberapa hari ini dan super enak banget dipakenya! sunscreennya juga enggak bikin whitecast dimuka aku. worth to buy banget sih buat dicoba produk ini;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
